Missile	Id	Vel	MaxVel	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	Size	CanDestroy	ToHit	AlwaysExplode	Explosion	CanSlow	ReturnFire	GetHit	KnockBack	Trans	Qty	Pierce	Param1	Param1 Comment	Param2	Param2 Comment	SpecialSetup	Open	Beta	Skill	HitShift	SrcDamage	MinDamage	MaxDamage	LevDam1	LevDam2	LevDam3	EType	EMin	Emax	ELev1	ELev2	ELev3	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood
TigerFuryTrail	136	0	0	0	20	0	5	1	255	178	64	0	0	1	groundFireMedium	37	16	0	1	12	36	3	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	4	Rand Light Radius Add	0	none	0	0	0	0	0	0	0	0	0	0	0	fire	5	10	5	5	5	100	10	10	10	32	1	0
TigerFuryTrail	137	0	0	0	12	0	0	0	255	255	255	0	0	0	BoneSpiritExplode	13	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	none	0	none	0	0	0	280	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Inferno Sentry 1	138	12	12	0	50	0	5	0	255	178	64	1	0	0	Flamethrower	15	16	0	0	0	0	3	0	0	0	2	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	8	"Mana Use, 16ths."	12	Minimum range	0	1	1	272	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	32	1	0
Inferno Sentry 2	139	12	12	0	50	0	5	0	255	178	64	1	0	0	Flamethrower2	15	16	0	0	0	0	3	0	0	0	2	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	8	"Mana Use, 16ths."	12	Minimum range	0	1	1	272	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	32	1	0
Ancient throwing axe	140	24	24	0	20	0	0	0	255	255	255	1	0	1	MissileHandAxe	8	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	none	0	none	0	1	1	0	8	8	0	0	0	0	0		0	0	0	0	0	0	0	0	0	2	32	0
SentryLightningBolt	141	30	30	0	10	2	4	0	255	255	255	0	0	2	null	2	16	0	0	0	0	3	0	0	1	1	1	0	0	0	2	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	1	1	271	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	64	1	0
SentryLightningHit	142	0	0	0	12	0	3	1	255	255	255	0	0	1	LightningStrike	8	16	0	1	0	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	4	Rand Light Radius Add	0	none	0	1	1	0	8	0	0	0	0	0	0	ltng	2	5	2	2	2	0	0	0	0	64	32	0
Anya Center	143	0	0	0	300	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Anya Icicle	144	0	0	0	1	0	0	0	0	0	0	0	0	0	expansion\icicle	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Anya IceImpact	145	0	0	0	10	0	0	0	0	0	0	0	0	0	expansion\iceimpact	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Anya IceSteam	146	0	0	0	30	0	0	0	0	0	0	0	0	0	expansion\icecavequest_steam	30	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Anya IceMagic	147	0	0	0	30	0	0	0	0	0	0	0	0	0	expansion\icecavequest_magic	30	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DragonTail Missile	148	0	0	0	16	0	0	0	255	178	64	0	0	0	ExpArrowExplode	16	16	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
DragonFlight	149	0	0	0	15	0	0	0	255	255	255	0	0	1	expansion\FirestormEmitter	16	16	0	0	0	0	3	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	none	0	none	0	0	0	270	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
DragonFlightMaker	150	8	8	0	20	0	0	0	255	255	255	0	0	1	expansion\FirestormEmitter	16	16	0	0	0	0	3	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0	burn	20	10	4	4	4	100	20	20	20	0	1	0
Progressive Radius Damage	151	8	8	0	20	0	0	0	255	255	255	0	0	1	null	1	16	0	0	0	0	3	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Vine Beast Walk 1 Fade	152	0	0	0	11	0	0	0	255	255	255	0	0	0	expansion\Pod_Jump_FadeOut	11	16	0	0	0	0	3	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Vine Beast Walk 2 Fade	153	0	0	0	31	0	0	0	255	255	255	0	0	0	expansion\deathmaulerfadeout	31	16	0	0	0	0	3	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Vine Beast Neutral Fade	154	0	0	0	11	0	0	0	255	255	255	0	0	0	expansion\Pod_Neutral_FadeOut	11	16	0	0	0	0	3	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Vine Recycler Delay	155	0	0	0	47	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	9	Drop Trail delay	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Ancient Death Center	156	3	3	0	400	0	2	0	255	125	125	0	0	1	null	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Ancient Death Cloud	157	3	3	0	50	0	2	0	255	125	125	0	0	1	expansion\AncientDeathMissile	16	16	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
lightning charge up nova	158	24	24	-1000	13	0	0	0	255	255	255	0	0	0	ElectricNova	13	16	0	0	0	0	3	0	0	1	1	1	0	1	4	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	0	1	48	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	64	16	0
ChainLightningCharge up	159	30	30	0	25	0	4	0	255	255	255	0	0	1	LightningStrike	8	16	0	0	0	0	3	1	0	1	1	1	0	1	4	2	1	0	0	0	1	1	1	0	1	0	0	0	none	0	none	0	0	0	53	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	64	32	0
Pain Worm Appear	160	0	0	0	25	0	5	0	255	178	64	0	0	0	Revive	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Baal Taunt Control	161	0	0	0	75	0	0	0	255	255	255	0	0	1	null	1	16	0	0	0	0	3	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	25	Delay for taunt sound	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Baal Taunt Lightning	162	30	30	0	10	2	0	0	255	255	255	0	0	2	null	2	16	0	0	0	0	3	0	0	1	1	1	0	1	10	2	1	0	0	0	1	1	1	0	1	0	1	10	Random range	0	none	0	1	1	0	8	0	0	0	0	0	0	ltng	15	45	20	20	20	0	0	0	0	64	1	0
Baal Taunt Lightning Trail	163	30	30	0	25	0	4	0	255	255	255	0	0	1	LightningStrike	8	16	0	0	0	0	3	0	0	1	1	1	0	1	10	2	1	0	0	0	1	1	1	1	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	64	32	0
Baal Taunt Poison	164	0	0	0	60	0	0	0	255	255	255	0	0	1	PoisonSparks	31	16	0	1	10	19	3	0	0	1	1	1	1	0	0	2	1	0	0	0	1	0	0	0	1	0	1	4	"Slow drift speed, fourths."	8	"Fast drift speed, fourths."	0	1	1	0	4	0	0	0	0	0	0	pois	14	25	4	5	8	50	0	0	0	0	8	0
Baal Spawn Monsters	165	12	12	0	60	0	5	0	81	81	255	1	0	1	Expansion\baalsummonmissile2	8	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Mindblast Hit	166	0	0	0	10	0	0	0	255	255	255	0	0	0	Expansion\Mindblast	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Blade Shield Missile	167	18	30	250	100	0	5	0	255	255	255	3	0	1	Expansion\blade_shield_missile	5	16	0	0	0	0	3	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	0	0	266	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Blade Shield Attachment	168	0	0	0	500	100	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Baal Inferno	169	20	40	250	19	0	5	0	255	255	255	1	0	0	Expansion\baalmissile	14	12	0	0	0	0	3	0	0	1	1	0	0	1	4	3	1	0	1	0	1	1	1	0	1	0	1	0	none	12	Minimum range	0	0	0	317	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
Baal Nova	170	20	20	0	40	0	5	0	255	255	255	0	0	0	Expansion\baalsummonmissile	8	12	0	0	0	0	3	1	0	1	1	1	0	1	4	2	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	0	0	316	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	8	0
FistsOfFireExplode	171	0	0	0	16	0	15	0	255	178	64	0	0	0	ExpArrowExplode	16	16	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
FistsOfFireFirewall	172	0	0	0	64	0	5	1	255	178	64	0	0	1	groundFireSmall	37	16	0	1	12	36	8	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	none	0	none	0	0	0	0	2	0	0	0	0	0	0	fire	6	10	5	9	16	0	0	0	0	32	1	0
ClawsOfThunderBolt	173	12	12	0	98	0	3	1	255	255	255	1	0	1	ChargedBolt	10	16	0	1	2	8	3	1	0	1	1	1	0	1	4	1	1	0	0	0	1	1	1	0	1	0	1	4	Rand Light Radius Add	0	none	0	1	1	0	8	0	0	0	0	0	0	ltng	1	40	11	13	15	0	0	0	0	64	16	0
ClawsOfThunderNova	174	24	24	-1000	13	0	0	0	255	255	255	0	0	0	ElectricNova	13	16	0	0	0	0	3	0	0	1	1	0	0	1	4	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	0	1	0	8	0	0	0	0	0	0	ltng	1	20	7	7	7	0	0	0	0	64	16	0
BladesOfIceExplode	175	0	0	0	16	0	11	0	81	81	255	0	0	0	IceArrowExplode	16	16	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
BladesOfIceCubes	176	0	0	0	30	0	0	0	255	255	255	0	0	0	IceBreakSmall	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	4	0
BladesOfIceCubesMelt	177	0	0	0	150	0	0	0	255	255	255	0	0	0	IceBreakSmallMelt	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	4	0
RoyalStrikeMeteor	178	0	0	0	60	0	0	0	0	0	0	0	0	1	Meteor	12	16	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	fire	20	40	6	12	20	0	0	0	0	0	1	0
RoyalStrikeMeteorCenter	179	0	0	0	60	0	2	0	255	64	64	0	0	1	MeteorTargetIndicator	17	16	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
RoyalStrikeMeteorTail	180	0	0	0	60	0	0	0	0	0	0	0	0	1	MeteorTail	12	16	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
RoyalStrikeMeteorExplode	181	0	0	0	16	0	13	0	255	178	64	0	0	0	ExpArrowExplode	16	16	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	2	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
RoyalStrikeMeteorFire	182	0	0	0	37	0	5	1	255	178	64	0	0	1	groundFireSmall	37	16	0	1	12	36	8	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	none	0	none	0	0	0	0	2	0	0	0	0	0	0	fire	10	14	6	7	8	0	0	0	0	32	1	0
RoyalStrikeChainLightning	183	30	30	0	25	0	4	0	255	255	255	0	0	1	LightningStrike	8	16	0	0	0	0	3	1	0	1	1	1	0	1	4	2	1	0	0	0	1	1	1	0	1	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	ltng	1	40	11	13	15	0	0	0	0	64	32	0
RoyalStrikeChaosIce	184	16	16	0	40	0	4	0	81	81	255	0	0	1	IceBolt	6	16	0	0	0	0	3	1	0	1	1	1	0	1	4	1	1	0	0	0	1	1	1	0	1	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	cold	16	32	4	6	8	100	10	15	20	0	16	0
World Stone Chip 1	185	1	1	0	500	0	0	0	255	255	255	0	0	1	expansion\wstonechips1	25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0
World Stone Chip 2	186	1	1	0	500	0	0	0	255	255	255	0	0	1	expansion\wstonechips2	33	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0
World Stone Chip 3	187	1	1	0	500	0	0	0	255	255	255	0	0	1	expansion\wstonechips3	25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0
World Stone Chip 4	188	1	1	0	500	0	0	0	255	255	255	0	0	1	expansion\wstonechips4	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0
HighPriestLightning	189	8	8	0	16	0	12	0	255	64	64	0	0	0	HighPriestLightning	9	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0	ltng	8	30	10	10	10	0	0	0	0	0	8	0
InfernoFlame1	190	12	12	0	30	0	5	0	255	178	64	1	0	0	Flamethrower	15	16	0	0	0	0	3	0	0	0	2	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	8	"Mana Use, 16ths."	7	Minimum range	0	1	1	41	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	32	1	0
Mindblast Center	191	0	0	0	10	0	0	0	255	255	255	0	0	0	Expansion\Mindblast	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
ArmageddonControl	192	0	0	0	25	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
ArmageddonRock	193	0	0	0	25	0	0	0	0	0	0	1	0	1	expansion\armageddon_rock	16	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
ArmageddonTail	194	0	0	0	25	0	0	0	0	0	0	1	0	1	expansion\armageddon_fire	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
ArmageddonExplosion	195	0	0	0	16	0	5	0	255	255	255	0	0	0	ExpArrowExplode	16	16	0	0	0	0	3	0	0	1	2	0	0	0	0	3	0	0	0	0	1	0	1	0	1	0	0	4	Damage radius	0	none	0	0	0	249	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
HurricaneSwoosh	196	20	20	0	22	0	0	0	0	0	0	1	0	0	expansion\hurricane_swoosh	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	8	0
HurricaneCart	197	18	18	0	20	0	0	0	0	0	0	1	0	0	expansion\hurricane_cart	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
HurricaneRock	198	18	18	0	20	0	0	0	0	0	0	1	0	0	expansion\hurricane_rocks	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
HurricaneSack	199	18	18	0	20	0	0	0	0	0	0	1	0	0	expansion\hurricane_sack	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
HurricaneTree	200	18	18	0	20	0	0	0	0	0	0	1	0	0	expansion\hurricane_tree	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
HurricaneVase	201	18	18	0	20	0	0	0	0	0	0	1	0	0	expansion\hurricane_vase	20	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
BaalCorpseExplodeDelay	202	0	0	0	10	0	5	0	255	178	64	0	0	0	null	1	16	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	4	1
BaalCorpseExplodeExplosion	203	0	0	0	16	0	5	0	255	178	64	0	0	0	expansion\CEBaal	16	16	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	4	1
Baal Cold Maker	204	20	20	0	50	0	5	0	143	143	255	0	0	0	BlueNovaB	8	8	0	0	0	0	3	0	0	0	1	0	0	1	4	2	0	0	0	0	1	1	1	75	1	0	1	0	none	0	none	0	1	1	318	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	32	1
Baal Cold Trail	205	13	13	0	16	0	5	0	143	143	255	0	0	0	BlueNovaB	8	8	0	0	0	0	3	0	0	0	1	0	0	1	4	2	0	0	0	0	1	1	1	75	1	0	1	0	none	0	none	0	1	1	318	8	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	32	1
Baal Spawn Monsters Explode	206	0	0	0	20	0	5	0	81	81	255	1	0	0	Expansion\baalsummonsmall	11	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0
ImpMiss21	207	20	20	0	80	0	5	0	255	64	64	1	0	1	Expansion\impmissile2	8	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0	fire	10	15	4	4	4	0	0	0	0	0	16	0
ImpMiss22	208	20	20	0	80	0	5	0	255	64	64	1	0	1	Expansion\impmissile2	8	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0	fire	12	17	4	4	4	0	0	0	0	0	16	0
ImpMiss23	209	20	20	0	80	0	5	0	255	64	64	1	0	1	Expansion\impmissile2	8	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0	fire	14	22	4	4	4	0	0	0	0	0	16	0
ImpMiss24	210	20	20	0	80	0	5	0	255	64	64	1	0	1	Expansion\impmissile2	8	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0	fire	20	25	4	4	4	0	0	0	0	0	16	0
ImpMiss25	211	20	20	0	80	0	5	0	255	64	64	1	0	1	Expansion\impmissile2	8	16	0	0	0	0	3	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	none	0	none	0	1	1	0	8	0	0	0	0	0	0	fire	23	33	5	5	5	0	0	0	0	0	16	0
AnyaSteam1	212	0	0	0	26	0	0	0	0	0	0	0	0	0	ChillBloodPuff	26	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
AnyaSteam2	213	0	0	0	26	0	0	0	0	0	0	0	0	0	ChillBloodPuff	26	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
AncientsGuide	213	0	0	0	0	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
AncientsMarker	214	0	0	0	0	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
AncientsControl	215	0	0	0	0	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
OverseerControl	216	0	0	0	500	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
Nihlithak1	217	0	0	0	32	0	0	0	0	0	0	0	0	0	expansion\Nihlathak A	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
Nihlithak2	218	0	0	0	192	0	0	0	0	0	0	0	0	1	expansion\Nihlathak B	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
Nihlithak3	219	0	0	0	34	0	0	0	0	0	0	0	0	0	expansion\Nihlathak C	17	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	8	0
NehlithakControl	220	0	0	0	224	0	0	0	0	0	0	0	0	0	null	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	none	0	none	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0
